,Station,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39,QU39
Dinoflagellata,Ceratium furca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Ceratium lineatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,
Dinoflagellata,Ceratium fusus,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,148,,80,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Ceratium horridum,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,40,,41,,,200,,,,,296,,,,,40,,,,,,,40,,,,,,,,
Dinoflagellata,Ceratium spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Dinophysis acuminata,,,,5760,200,400,,,160,,,,,,,,,,,80,,,40,,40,,,,,,,,,560,162,144,112,,2128,,,,,,54,,,40,,,,41,222,,200,,,,80,,,,,,,40,,,,,,,,,,,300,,54,,,111,1584,,296,,80,,,,,,,80,,1600,,,,,74,,111,,,40,40,,,,,,,,,,,,,,
Dinoflagellata,Dinophysis acuta,,,,,,,,,160,,,,40,,,,,,,,,,,,,,,,,,,,,240,54,,224,40,6944,,40,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,74,,,864,,74,,,,40,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,
Dinoflagellata,Dinophysis fortii,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,40,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,222,,,,,,40,,,,,,,,,,,,,,
Dinoflagellata,Dinophysis rotundata,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,111,,,,,40,,,,,,,,,,,,,
Dinoflagellata,Dinophysis sp.,,40,,,,,,,80,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,224,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Gonyaulax spp.,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,40,,,112,,,,,,,,162,,,200,760,311,,41,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,,40,,,432,,40,,,,,,,,,,,,,,,178,,48,,,,,
Dinoflagellata,Gymnodinium spp.,80,400,54,432,600,200,,224,240,270,200,240,80,1750,40,,40,240,40,160,80,,160,120,240,40,120,288,224,112,423,200,,280,595,144,112,240,896,,240,200,200,,4428,200,148,560,2600,1244,120,2296,444,1000,600,280,160,160,280,80,120,80,,40,120,,,,40,40,,280,80,200,,444,300,1188,2538,1850,666,222,288,440,962,120,1000,,160,2052,480,1152,984,760,400,1400,144,480,120,1110,1036,40,,124,240,,,,120,80,62,2368,,89,,96,,120,,,120
Dinoflagellata,Gyrodinium spp.,320,440,207,1440,1000,1000,400,224,720,108,1600,880,120,,,,,,,,,80,80,,1440,120,560,864,896,336,376,200,144,680,486,288,224,1440,1344,484,160,480,,,432,360,148,240,320,,40,205,222,480,400,80,80,,280,80,,80,,,,,,80,40,,120,160,120,2040,2388,999,600,1404,3510,2738,555,666,144,120,444,320,1520,,,594,680,,41,,560,400,288,,,666,1998,80,1110,124,192,,160,,40,120,,1628,,623,80,48,,,,,
Dinoflagellata,Katodinium glaucum,,,,,200,,,112,960,54,4600,320,40,,,,,,,,,,,,,,,144,,,,,,,108,,112,,112,54,,,,,,,74,240,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,54,,,444,,144,40,,,80,,,,,,,40,,600,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Katodinium spp.,,,,432,200,,200,,560,108,4000,200,320,,,160,,80,40,,40,,40,,40,,,,,,47,,,80,162,,336,240,672,,40,,120,,108,40,74,360,120,,40,123,333,480,200,120,,,200,80,200,40,,40,,,40,,,,,200,,,796,111,300,108,54,222,444,111,432,240,74,40,520,,,378,320,576,164,400,80,200,432,,40,148,74,80,,,,,,,,,62,,200,,,,111,,40,80,120
Dinoflagellata,Noctiluca scintillans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,200,,,40,,,,,,,,,,,,,,,,,,,300,,,,,,144,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Oxyphysis oxytoxoides,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,800,432,40,216,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Oxytoxum spp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Prorocentrum gracilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,320,,,432,40,74,,360,1244,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,74,,111,,,,,,,,,,,,,,,,,,
Dinoflagellata,Prorocentrum micans,,,,,,,,,80,,,,,,,,,240,40,400,400,80,,40,80,,,,,,,,,,,,,,336,,,,,,,40,222,280,400,,40,,222,120,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,74,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Prorocentrum spp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Protoperidinium conicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,108,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,
Dinoflagellata,Protoperidinium depressun,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Protoperidinium leonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Protoperidinium oblongum,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Protoperidinium spp.,,,,720,600,200,,,,,,80,,8750,,,,,,,,,,,,,,144,112,112,47,,,160,108,144,112,,,,,,,,54,,74,,,,,41,111,,400,,,,40,,,,,,,,,,,,,,,,,222,600,216,54,148,,,144,40,,,,,,,,,,,,,720,,40,74,1332,40,,,96,,,,,,,,,,40,,,,,,
Dinoflagellata,Protoperidinium steinii,,40,,1584,200,,400,,240,,,40,40,8750,,,,,,,,,,,,,,,,,,,144,80,270,,560,,336,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,40,,,,,,,,,666,148,,,,48,,,40,40,,,,,267,,,,,,,40
Dinoflagellata,Pyrocystis lunula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellata,Resting stages,80,80,,4320,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,810,80,,280,800,,,41,111,,,,,,40,,,,,,,,40,,,,,40,40,40,796,111,,108,486,148,,222,432,40,,,,,,,40,720,287,,,1400,288,,,1332,1776,40,,,,,,,,,,,,178,,,,,,,
Dinoflagellata,Scrippsiella precarea,,120,,432,,200,,448,80,,,,,,,,,,,,,,,,,,,,,,94,,,,,432,,,,,,,,,378,,74,,120,,,205,111,40,200,,,40,120,,,40,,,,,,,,,,,,,,,,54,54,74,,1665,576,40,962,,600,,,216,,5472,,,120,800,144,,,666,,40,222,,,,,,,,,74,,4375,,,,,,,
Dinoflagellata,Scrippsiella trochoidea,,160,108,720,,3200,,448,80,,,,,,,,,,,,,,,,,,,,,,,,,,162,1008,,,,,,,,,648,,,,1480,,,82,,,200,,,,40,40,,,,,,,,,,,,,40,160,,,,,,222,,1110,1152,240,1184,200,1520,,40,702,40,144,,80,,1000,144,40,40,,222,,,62,,,,,,,,74,,,,,,,,,
Dinoflagellata,Unknown species,,80,162,5250,800,2000,200,224,160,,,200,40,,,,,,,,,,,,40,,,,,112,376,200,144,1120,270,576,1344,40,4256,,200,240,80,,216,40,,80,80,,,123,,120,,,,,80,,,,40,,,,,,,,,,,,796,111,600,108,216,1036,999,,3312,160,888,120,320,,,216,,144,41,120,,600,,,80,,,,,124,96,,,,,80,62,518,40,89,,,,,,,40
Dinoflagellata,Unknown very small species (dino??),,2188,7000,1296,3500,56000,17500,12250,44327,,13998,21000,,1750,10500,1750,,,,,750,,1500,750,785,2355,,12560,14130,13345,10500,31824,22750,8750,17500,,28260,,28260,3000,4710,3140,,,17500,2692,15000,7000,24500,7776,3500,,,5250,4666,5250,1750,1750,,1750,,,,,3000,3500,3000,1750,,2500,,,,,10606,7000,7000,28000,28000,24500,40250,4375,20997,21875,4375,,11665,,,7000,,14000,2917,,,28000,3889,,,7778,11665,,,2059,2692,,3500,,,,8750,8750,17502,13125,4375,,35000,,,,
Ebriidea,Ebria tripartita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554,370,,111,,720,40,40,,,,806,148,80,1157,480,384,4218,,40,40,120
Euglenophyta,Eutriptiella hirudoidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,432,,,336,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,444,,200,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euglenophyta,Unknown species,,,,144,200,,200,,80,,,,,,,,,,,1500,,,2250,750,1570,,40,,,,47,200,144,,,,112,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,666,333,,144,,74,120,160,,,108,,144,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,
Haptophyta,Chrysochromulina hirta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,
Haptophyta,Chrysochromulina spp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haptophyta,Phaeocystis pouchetii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6496,58090,,,1728,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928025,,21000,,,444,444,,,,,,,,,,,,,,,,322787,,,,,,,,432,,,,,,,,,,,,,,,,
Haptophyta,Phaeocystis pouchetii non flagella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinetoplastidea,Cafeteria minutae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinetoplastidea,Jakobia iberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinetoplastidea,Metromonas simplex,,2188,,5250,,7000,,7000,,8750,2333,4500,1750,,3500,3000,1500,,1500,,,,,750,,,,,,,,10608,1750,8750,12250,,9420,6280,,,1570,1570,12560,,,,,,,1944,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,5250,,6999,,,2917,,,,,8750,,,,,,,,,3889,,,,2059,,,,,,,,,,,,7000,,,3500,,
Kinetoplastidea,Phyllomitus yorkeensis,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,4710,3000,,,,,,,,,,,,,,1750,2333,,,,,,,,,,,,,,,,,,,,,,,,,,1750,,,,8750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,35000,,,,
Kinetoplastidea,Pleurostomum gracile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7778,,,,,,,,,,,,,,,,,,,,,
Kinetoplastidea,Pseudobodo tremulans,,,,,,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,3140,,,,,,,3500,17500,,,2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4375,,,,,,,,,,,,,,,,3889,,,,,,,,,,,,,,,,,,,7000,3500,
Kinetoplastidea,Telonema subtilis,,,,,3500,,,,,,4666,1500,,,,,,,,750,,2250,,750,,,785,,,,,2652,7000,5250,3000,,,18840,,3000,,3140,6280,3140,,,,,17500,5832,,,,1750,,,1750,,3000,,,,,,1750,,,,,,,,,21875,,,,,7000,3500,19250,4375,2333,4375,4375,,,,,,,,2917,,,,,5303,,,,,,,2692,,,,,,,,43755,,,,437500,,,,
Kinetoplastidea,Unknown species,,,,,,7000,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,3500,1750,,,,,,,4710,,,,,,,,,,,,,,,,,,,,,,,,,5250,,,3889,,,4375,7000,,,3500,10500,1750,,7000,7000,4375,2333,,4375,2917,,,,7000,17500,3500,,,,,,,,,,,,4118,,,,,,,,,,,,,,,,,
Metazoa,Appendicularia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,54,,,,,311,,41,111,,,,,,,,,,,,,,,,,,,,,,,,300,,,,111,,144,,,,,,,,,144,,,,200,,40,,74,74,,,,,,,,,,,,,,,,,,,,
Metazoa,Copepod nauplii/ekdysis,,,,,,,,336,240,108,1400,40,80,,240,40,,,,40,,,,,,,,144,,,47,,,80,,,,200,,54,40,,80,40,,,74,40,40,,80,,,,,120,40,40,80,40,80,,,,,,,40,,,,,,,,,,,,,,,,40,,,,40,40,54,,288,41,,40,,,,200,,74,,,,48,40,40,40,40,,,,40,89,,48,,200,80,,
Metazoa,Copepodids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,74,40,,,,,,,,40,,,,,,,,,,,48,,,80,,,,,40,89,,48,,40,40,,
Metazoa,Crustacean pieces,,,,,,,,224,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,40,41,111,40,,40,,,,40,40,,,,,,,,,,,,40,,,,300,,,,,,,,148,,,,,,40,432,,80,40,,,,40,,,,111,,96,,40,,,,186,74,,,120,,,40,80,40,80
Metazoa,Eggs,,,108,,,,200,,240,54,400,,120,,40,,,,,,,,,,,,,,,,94,,,,,,224,,,,480,,160,,108,,74,,40,,,123,,,,,,80,,,,,,,,,,,,,,,,,,,,54,,,,,,80,74,,60,40,80,162,,,82,40,,200,,40,40,74,,40,,186,,80,,,,,124,,40,,,,,,40,40,40
Metazoa,Fecal Pellets,80,360,324,144,600,200,,,160,270,200,360,1480,,480,280,,320,,,200,80,40,80,160,,,,336,336,188,,,,1243,,224,40,336,215,160,320,480,40,378,80,1480,520,160,311,880,123,333,120,,760,200,120,360,360,40,120,360,400,80,80,160,120,,40,,240,80,120,1592,,300,540,270,,111,444,144,160,370,1120,1240,440,360,162,520,6192,1107,320,160,400,144,360,720,740,148,280,333,186,528,400,160,1320,320,440,124,148,240,979,520,96,333,560,800,200,400
Metazoa,Oikopleura ejecta (?),,,,144,600,,,,,,,,,,,,,,,,,,,,,,,432,112,112,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,1221,300,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,
Protozoa,Foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protozoa,Radiolaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphidiophyta,Chatonella/Olisthodiscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphidiophyta,Heterosigma akashiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,2692,,,,,,17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30625,26253,,,,14000,,,,,,42000,,,,,,,,,,,,,,,,,,,,7000,,,,,
Raphidiophyta,Unknown species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,Unknown flagellae-bearing cells,269500,220988,77000,463750,84000,448000,40000,127750,111984,533750,128315,48000,115500,22750,861000,523250,188250,138160,87000,73500,90000,26775,33000,31635,54141,33333,115680,8676,29045,28260,260750,233376,273000,201250,238000,810787,215090,1990760,334410,360000,334410,116180,1020500,942000,210000,166904,540000,280000,241500,69984,402500,420000,427790,427000,242632,236250,334250,192500,201250,176750,129500,162750,124250,155750,374500,133000,157500,110250,198339,207500,93320,385000,721000,943375,646966,157500,280000,260750,2996000,322000,229250,459375,146979,380625,791875,224609,111984,59500,199500,259000,258125,448000,285866,705793,80000,784000,431679,445452,420000,303342,249631,633907,322000,372679,269200,127750,222250,171500,183750,80500,1058750,113750,691329,1001875,275625,154000,945000,805000,437500,339500,136500
Unknown,Unknown very small non-flagellated cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,Unknown cells,,,,144,,,,,80,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,40,200,,,,,40,,,,,,120
